"id","Y","GltB","GltD","GltB2","GltD2","GlnA","GlnA3","GlnA4","GlnN","GlnA6","GatA","GatB","GatC","Gdh1","Gdh2","Gdh3"
"596309.3","1","1","1","1","0","0","1","0","1","0","1","1","1","1","0","1"
"1033730.6","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1171373.8","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1748.13","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1748.12","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1122997.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1"
"2997157.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"2220000.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"767029.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"765063.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1114969.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765080.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765118.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765077.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"267747.1","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765115.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765116.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1031709.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765120.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765074.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765093.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765099.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765087.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765070.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765106.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765084.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1136877.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765069.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765092.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"686659.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765067.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1091045.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765094.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765073.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"936047.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765082.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"450748.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765057.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765089.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765122.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765064.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765097.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1276649.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765111.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765072.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765083.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1234380.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1114966.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765079.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"679194.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765101.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.94","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"679193.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765086.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765085.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"909952.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765107.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765088.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765110.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765076.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.86","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765114.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765061.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"553199.9","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.88","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765105.8","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765078.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765091.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765117.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.90","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765100.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765075.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765119.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765103.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765112.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765121.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.89","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"679195.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765058.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765095.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765066.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1114967.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1134454.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.91","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765071.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765102.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765113.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1747.92","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765068.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765065.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765096.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1170318.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1203571.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1292373.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"765123.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"765109.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1051006.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"66712.6","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"754252.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"997872.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"525256.4","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"521095.6","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"553184.4","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"633147.4","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1125712.3","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"604330.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"604330.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"604330.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292441.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2138161.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2485926.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2109685.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2003188.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1871022.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1805478.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292239.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997922.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292359.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292238.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292360.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997924.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292361.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2996876.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2996875.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292050.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292049.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"411903.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.205265","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1262851.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1907654.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1499681.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1720204.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"521003.7","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.201650","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1871016.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1937461.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"742722.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292211.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2650472.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2838522.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2838522.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"445975.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"742742.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1262852.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1118060.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1384484.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1870985.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"469378.5","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"910311.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"479437.5","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.205273","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"665943.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"742768.3","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2137581.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"502558.4","1","1","1","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1841863.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"657308.3","1","1","1","0","1","0","0","0","1","0","1","1","1","1","0","0"
"1944646.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1907662.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"2292042.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1034345.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2509433.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"649764.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"572010.5","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"742818.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"649747.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"66863.3","1","0","0","1","0","0","1","0","0","0","1","1","1","1","0","0"
"1408.101","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1423.136","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"999891.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1001582.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"692420.6","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1034836.4","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"334727.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"720557.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"720555.4","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1452.26","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1664069.27","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"260554.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"279010.13","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1402.62","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1402.76","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1051501.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"766760.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"315750.8","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1274524.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1052585.4","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"936156.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1052588.4","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1192196.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1147161.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1220533.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"224308.1","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1302650.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"135461.13","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1051502.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1390.112","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1155777.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1150475.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"326423.5","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1423.135","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1126211.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1225788.3","1","1","1","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1121090.3","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1398.105","1","1","1","0","0","0","1","0","0","0","1","1","1","0","1","0"
"1398.106","1","1","1","0","0","0","1","0","0","0","1","1","1","0","1","0"
"405535.8","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526985.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527029.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527022.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"281309.8","1","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526970.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527028.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527032.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1428.250","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1428.252","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526979.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"412694.7","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527023.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526987.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526980.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"665957.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526967.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1279365.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526989.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"527027.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526991.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526978.3","1","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1396.426","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526969.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"405532.5","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526974.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"714359.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"226900.1","1","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526982.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526986.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"1405.8","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526992.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526976.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526972.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526990.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526997.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
"526993.3","1","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0"
